ycm_dy_pttop
-3.	-2.5	-0.5	0	56.747	60.497
-3.	-2.5	-0.5	0	60.497	64.741
-3.	-2.5	-0.5	0	64.741	69.876
-3.	-2.5	-0.5	0	69.876	75.706
-3.	-2.5	-0.5	0	75.706	82.313
-3.	-2.5	-0.5	0	82.313	90.5
-3.	-2.5	-0.5	0	90.5	100.86
-3.	-2.5	-0.5	0	100.86	117.01
-3.	-2.5	-0.5	0	117.01	150.43
-3.	-2.5	-0.5	0	150.43	326.32
-3.	-2.5	0	0.5	0	5.3668
-3.	-2.5	0	0.5	5.3668	7.692
-3.	-2.5	0	0.5	7.692	9.5976
-3.	-2.5	0	0.5	9.5976	11.245
-3.	-2.5	0	0.5	11.245	12.675
-3.	-2.5	0	0.5	12.675	14.021
-3.	-2.5	0	0.5	14.021	15.245
-3.	-2.5	0	0.5	15.245	16.388
-3.	-2.5	0	0.5	16.388	17.557
-3.	-2.5	0	0.5	17.557	18.632
-3.	-2.5	0	0.5	18.632	19.68
-3.	-2.5	0	0.5	19.68	20.715
-3.	-2.5	0	0.5	20.715	21.684
-3.	-2.5	0	0.5	21.684	22.701
-3.	-2.5	0	0.5	22.701	23.637
-3.	-2.5	0	0.5	23.637	24.588
-3.	-2.5	0	0.5	24.588	25.56
-3.	-2.5	0	0.5	25.56	26.44
-3.	-2.5	0	0.5	26.44	27.399
-3.	-2.5	0	0.5	27.399	28.313
-3.	-2.5	0	0.5	28.313	29.257
-3.	-2.5	0	0.5	29.257	30.193
-3.	-2.5	0	0.5	30.193	31.069
-3.	-2.5	0	0.5	31.069	32.018
-3.	-2.5	0	0.5	32.018	32.981
-3.	-2.5	0	0.5	32.981	33.919
-3.	-2.5	0	0.5	33.919	34.886
-3.	-2.5	0	0.5	34.886	35.836
-3.	-2.5	0	0.5	35.836	36.795
-3.	-2.5	0	0.5	36.795	37.772
-3.	-2.5	0	0.5	37.772	38.739
-3.	-2.5	0	0.5	38.739	39.717
-3.	-2.5	0	0.5	39.717	40.727
-3.	-2.5	0	0.5	40.727	41.753
-3.	-2.5	0	0.5	41.753	42.784
-3.	-2.5	0	0.5	42.784	43.839
-3.	-2.5	0	0.5	43.839	44.948
-3.	-2.5	0	0.5	44.948	46.037
-3.	-2.5	0	0.5	46.037	47.113
-3.	-2.5	0	0.5	47.113	48.217
-3.	-2.5	0	0.5	48.217	49.322
-3.	-2.5	0	0.5	49.322	50.502
-3.	-2.5	0	0.5	50.502	51.684
-3.	-2.5	0	0.5	51.684	52.981
-3.	-2.5	0	0.5	52.981	54.273
-3.	-2.5	0	0.5	54.273	55.606
-3.	-2.5	0	0.5	55.606	56.977
-3.	-2.5	0	0.5	56.977	58.353
-3.	-2.5	0	0.5	58.353	59.751
-3.	-2.5	0	0.5	59.751	61.276
-3.	-2.5	0	0.5	61.276	62.84
-3.	-2.5	0	0.5	62.84	64.448
-3.	-2.5	0	0.5	64.448	66.116
-3.	-2.5	0	0.5	66.116	67.915
-3.	-2.5	0	0.5	67.915	69.751
-3.	-2.5	0	0.5	69.751	71.646
-3.	-2.5	0	0.5	71.646	73.655
-3.	-2.5	0	0.5	73.655	75.824
-3.	-2.5	0	0.5	75.824	78.087
-3.	-2.5	0	0.5	78.087	80.566
-3.	-2.5	0	0.5	80.566	83.138
-3.	-2.5	0	0.5	83.138	85.876
-3.	-2.5	0	0.5	85.876	88.8
-3.	-2.5	0	0.5	88.8	92.233
-3.	-2.5	0	0.5	92.233	95.976
-3.	-2.5	0	0.5	95.976	100.28
-3.	-2.5	0	0.5	100.28	105.26
-3.	-2.5	0	0.5	105.26	110.68
-3.	-2.5	0	0.5	110.68	117.28
-3.	-2.5	0	0.5	117.28	125.29
-3.	-2.5	0	0.5	125.29	136.78
-3.	-2.5	0	0.5	136.78	154.17
-3.	-2.5	0	0.5	154.17	359.95
-3.	-2.5	0.5	1.	0	8.7525
-3.	-2.5	0.5	1.	8.7525	12.525
-3.	-2.5	0.5	1.	12.525	15.373
-3.	-2.5	0.5	1.	15.373	18.011
-3.	-2.5	0.5	1.	18.011	20.399
-3.	-2.5	0.5	1.	20.399	22.565
-3.	-2.5	0.5	1.	22.565	24.723
-3.	-2.5	0.5	1.	24.723	26.708
-3.	-2.5	0.5	1.	26.708	28.765
-3.	-2.5	0.5	1.	28.765	30.652
-3.	-2.5	0.5	1.	30.652	32.528
-3.	-2.5	0.5	1.	32.528	34.506
-3.	-2.5	0.5	1.	34.506	36.346
-3.	-2.5	0.5	1.	36.346	38.29
-3.	-2.5	0.5	1.	38.29	40.201
-3.	-2.5	0.5	1.	40.201	42.033
-3.	-2.5	0.5	1.	42.033	44.017
-3.	-2.5	0.5	1.	44.017	45.988
-3.	-2.5	0.5	1.	45.988	47.976
-3.	-2.5	0.5	1.	47.976	50.028
-3.	-2.5	0.5	1.	50.028	52.141
-3.	-2.5	0.5	1.	52.141	54.337
-3.	-2.5	0.5	1.	54.337	56.648
-3.	-2.5	0.5	1.	56.648	59.006
-3.	-2.5	0.5	1.	59.006	61.476
-3.	-2.5	0.5	1.	61.476	64.094
-3.	-2.5	0.5	1.	64.094	66.817
-3.	-2.5	0.5	1.	66.817	69.796
-3.	-2.5	0.5	1.	69.796	73.049
-3.	-2.5	0.5	1.	73.049	76.439
-3.	-2.5	0.5	1.	76.439	80.333
-3.	-2.5	0.5	1.	80.333	84.434
-3.	-2.5	0.5	1.	84.434	89.503
-3.	-2.5	0.5	1.	89.503	94.819
-3.	-2.5	0.5	1.	94.819	101.98
-3.	-2.5	0.5	1.	101.98	110.99
-3.	-2.5	0.5	1.	110.99	123.9
-3.	-2.5	0.5	1.	123.9	145.87
-3.	-2.5	0.5	1.	145.87	317.23
-3.	-2.5	1.	2.	0	26.797
-3.	-2.5	1.	2.	26.797	42.425
-3.	-2.5	1.	2.	42.425	60.213
-3.	-2.5	1.	2.	60.213	207.07
-2.5	-2.	-2.5	-1.	0	20.385
-2.5	-2.	-2.5	-1.	20.385	32.127
-2.5	-2.	-2.5	-1.	32.127	46.21
-2.5	-2.	-2.5	-1.	46.21	69.054
-2.5	-2.	-2.5	-1.	69.054	254.31
-2.5	-2.	-1.	-0.5	0	9.6685
-2.5	-2.	-1.	-0.5	9.6685	14.138
-2.5	-2.	-1.	-0.5	14.138	17.601
-2.5	-2.	-1.	-0.5	17.601	20.823
-2.5	-2.	-1.	-0.5	20.823	23.842
-2.5	-2.	-1.	-0.5	23.842	26.847
-2.5	-2.	-1.	-0.5	26.847	29.818
-2.5	-2.	-1.	-0.5	29.818	32.928
-2.5	-2.	-1.	-0.5	32.928	35.921
-2.5	-2.	-1.	-0.5	35.921	38.959
-2.5	-2.	-1.	-0.5	38.959	42.029
-2.5	-2.	-1.	-0.5	42.029	45.384
-2.5	-2.	-1.	-0.5	45.384	48.707
-2.5	-2.	-1.	-0.5	48.707	52.427
-2.5	-2.	-1.	-0.5	52.427	56.459
-2.5	-2.	-1.	-0.5	56.459	61.051
-2.5	-2.	-1.	-0.5	61.051	66.238
-2.5	-2.	-1.	-0.5	66.238	72.097
-2.5	-2.	-1.	-0.5	72.097	78.993
-2.5	-2.	-1.	-0.5	78.993	87.489
-2.5	-2.	-1.	-0.5	87.489	98.745
-2.5	-2.	-1.	-0.5	98.745	115.73
-2.5	-2.	-1.	-0.5	115.73	153.18
-2.5	-2.	-1.	-0.5	153.18	388.45
-2.5	-2.	-0.5	0	0	5.6358
-2.5	-2.	-0.5	0	5.6358	7.9498
-2.5	-2.	-0.5	0	7.9498	9.8931
-2.5	-2.	-0.5	0	9.8931	11.512
-2.5	-2.	-0.5	0	11.512	13.046
-2.5	-2.	-0.5	0	13.046	14.416
-2.5	-2.	-0.5	0	14.416	15.728
-2.5	-2.	-0.5	0	15.728	17.009
-2.5	-2.	-0.5	0	17.009	18.209
-2.5	-2.	-0.5	0	18.209	19.372
-2.5	-2.	-0.5	0	19.372	20.489
-2.5	-2.	-0.5	0	20.489	21.665
-2.5	-2.	-0.5	0	21.665	22.78
-2.5	-2.	-0.5	0	22.78	23.814
-2.5	-2.	-0.5	0	23.814	24.914
-2.5	-2.	-0.5	0	24.914	25.98
-2.5	-2.	-0.5	0	25.98	26.985
-2.5	-2.	-0.5	0	26.985	28.047
-2.5	-2.	-0.5	0	28.047	29.071
-2.5	-2.	-0.5	0	29.071	30.133
-2.5	-2.	-0.5	0	30.133	31.153
-2.5	-2.	-0.5	0	31.153	32.264
-2.5	-2.	-0.5	0	32.264	33.324
-2.5	-2.	-0.5	0	33.324	34.422
-2.5	-2.	-0.5	0	34.422	35.482
-2.5	-2.	-0.5	0	35.482	36.532
-2.5	-2.	-0.5	0	36.532	37.647
-2.5	-2.	-0.5	0	37.647	38.798
-2.5	-2.	-0.5	0	38.798	39.906
-2.5	-2.	-0.5	0	39.906	41.038
-2.5	-2.	-0.5	0	41.038	42.184
-2.5	-2.	-0.5	0	42.184	43.345
-2.5	-2.	-0.5	0	43.345	44.502
-2.5	-2.	-0.5	0	44.502	45.714
-2.5	-2.	-0.5	0	45.714	46.907
-2.5	-2.	-0.5	0	46.907	48.193
-2.5	-2.	-0.5	0	48.193	49.502
-2.5	-2.	-0.5	0	49.502	50.806
-2.5	-2.	-0.5	0	50.806	52.158
-2.5	-2.	-0.5	0	52.158	53.578
-2.5	-2.	-0.5	0	53.578	54.981
-2.5	-2.	-0.5	0	54.981	56.37
-2.5	-2.	-0.5	0	56.37	57.808
-2.5	-2.	-0.5	0	57.808	59.389
-2.5	-2.	-0.5	0	59.389	60.997
-2.5	-2.	-0.5	0	60.997	62.715
-2.5	-2.	-0.5	0	62.715	64.504
-2.5	-2.	-0.5	0	64.504	66.348
-2.5	-2.	-0.5	0	66.348	68.266
-2.5	-2.	-0.5	0	68.266	70.346
-2.5	-2.	-0.5	0	70.346	72.419
-2.5	-2.	-0.5	0	72.419	74.588
-2.5	-2.	-0.5	0	74.588	76.974
-2.5	-2.	-0.5	0	76.974	79.455
-2.5	-2.	-0.5	0	79.455	81.903
-2.5	-2.	-0.5	0	81.903	84.622
-2.5	-2.	-0.5	0	84.622	87.47
-2.5	-2.	-0.5	0	87.47	90.763
-2.5	-2.	-0.5	0	90.763	94.376
-2.5	-2.	-0.5	0	94.376	98.216
-2.5	-2.	-0.5	0	98.216	102.24
-2.5	-2.	-0.5	0	102.24	106.73
-2.5	-2.	-0.5	0	106.73	112.
-2.5	-2.	-0.5	0	112.	118.16
-2.5	-2.	-0.5	0	118.16	125.52
-2.5	-2.	-0.5	0	125.52	134.26
-2.5	-2.	-0.5	0	134.26	145.67
-2.5	-2.	-0.5	0	145.67	161.58
-2.5	-2.	-0.5	0	161.58	187.25
-2.5	-2.	-0.5	0	187.25	541.57
-2.5	-2.	0	0.5	0	4.177
-2.5	-2.	0	0.5	4.177	5.8491
-2.5	-2.	0	0.5	5.8491	7.1917
-2.5	-2.	0	0.5	7.1917	8.3371
-2.5	-2.	0	0.5	8.3371	9.3269
-2.5	-2.	0	0.5	9.3269	10.248
-2.5	-2.	0	0.5	10.248	11.149
-2.5	-2.	0	0.5	11.149	11.981
-2.5	-2.	0	0.5	11.981	12.771
-2.5	-2.	0	0.5	12.771	13.54
-2.5	-2.	0	0.5	13.54	14.233
-2.5	-2.	0	0.5	14.233	14.938
-2.5	-2.	0	0.5	14.938	15.641
-2.5	-2.	0	0.5	15.641	16.284
-2.5	-2.	0	0.5	16.284	16.95
-2.5	-2.	0	0.5	16.95	17.543
-2.5	-2.	0	0.5	17.543	18.135
-2.5	-2.	0	0.5	18.135	18.749
-2.5	-2.	0	0.5	18.749	19.345
-2.5	-2.	0	0.5	19.345	19.921
-2.5	-2.	0	0.5	19.921	20.494
-2.5	-2.	0	0.5	20.494	21.026
-2.5	-2.	0	0.5	21.026	21.608
-2.5	-2.	0	0.5	21.608	22.161
-2.5	-2.	0	0.5	22.161	22.718
-2.5	-2.	0	0.5	22.718	23.268
-2.5	-2.	0	0.5	23.268	23.804
-2.5	-2.	0	0.5	23.804	24.345
-2.5	-2.	0	0.5	24.345	24.856
-2.5	-2.	0	0.5	24.856	25.397
-2.5	-2.	0	0.5	25.397	25.9
-2.5	-2.	0	0.5	25.9	26.418
-2.5	-2.	0	0.5	26.418	26.927
-2.5	-2.	0	0.5	26.927	27.447
-2.5	-2.	0	0.5	27.447	27.963
-2.5	-2.	0	0.5	27.963	28.467
-2.5	-2.	0	0.5	28.467	28.993
-2.5	-2.	0	0.5	28.993	29.519
-2.5	-2.	0	0.5	29.519	30.046
-2.5	-2.	0	0.5	30.046	30.575
-2.5	-2.	0	0.5	30.575	31.085
-2.5	-2.	0	0.5	31.085	31.592
-2.5	-2.	0	0.5	31.592	32.096
-2.5	-2.	0	0.5	32.096	32.585
-2.5	-2.	0	0.5	32.585	33.095
-2.5	-2.	0	0.5	33.095	33.601
-2.5	-2.	0	0.5	33.601	34.106
-2.5	-2.	0	0.5	34.106	34.614
-2.5	-2.	0	0.5	34.614	35.119
-2.5	-2.	0	0.5	35.119	35.637
-2.5	-2.	0	0.5	35.637	36.153
-2.5	-2.	0	0.5	36.153	36.687
-2.5	-2.	0	0.5	36.687	37.206
-2.5	-2.	0	0.5	37.206	37.703
-2.5	-2.	0	0.5	37.703	38.228
-2.5	-2.	0	0.5	38.228	38.746
-2.5	-2.	0	0.5	38.746	39.273
-2.5	-2.	0	0.5	39.273	39.78
-2.5	-2.	0	0.5	39.78	40.307
-2.5	-2.	0	0.5	40.307	40.828
-2.5	-2.	0	0.5	40.828	41.348
-2.5	-2.	0	0.5	41.348	41.884
-2.5	-2.	0	0.5	41.884	42.404
-2.5	-2.	0	0.5	42.404	42.94
-2.5	-2.	0	0.5	42.94	43.492
-2.5	-2.	0	0.5	43.492	44.023
-2.5	-2.	0	0.5	44.023	44.57
-2.5	-2.	0	0.5	44.57	45.119
-2.5	-2.	0	0.5	45.119	45.689
-2.5	-2.	0	0.5	45.689	46.283
-2.5	-2.	0	0.5	46.283	46.847
-2.5	-2.	0	0.5	46.847	47.373
-2.5	-2.	0	0.5	47.373	47.961
-2.5	-2.	0	0.5	47.961	48.535
-2.5	-2.	0	0.5	48.535	49.14
-2.5	-2.	0	0.5	49.14	49.757
-2.5	-2.	0	0.5	49.757	50.344
-2.5	-2.	0	0.5	50.344	50.95
-2.5	-2.	0	0.5	50.95	51.546
-2.5	-2.	0	0.5	51.546	52.169
-2.5	-2.	0	0.5	52.169	52.808
-2.5	-2.	0	0.5	52.808	53.43
-2.5	-2.	0	0.5	53.43	54.062
-2.5	-2.	0	0.5	54.062	54.698
-2.5	-2.	0	0.5	54.698	55.363
-2.5	-2.	0	0.5	55.363	56.031
-2.5	-2.	0	0.5	56.031	56.7
-2.5	-2.	0	0.5	56.7	57.413
-2.5	-2.	0	0.5	57.413	58.121
-2.5	-2.	0	0.5	58.121	58.85
-2.5	-2.	0	0.5	58.85	59.552
-2.5	-2.	0	0.5	59.552	60.273
-2.5	-2.	0	0.5	60.273	60.983
-2.5	-2.	0	0.5	60.983	61.718
-2.5	-2.	0	0.5	61.718	62.448
-2.5	-2.	0	0.5	62.448	63.202
-2.5	-2.	0	0.5	63.202	63.992
-2.5	-2.	0	0.5	63.992	64.779
-2.5	-2.	0	0.5	64.779	65.567
-2.5	-2.	0	0.5	65.567	66.372
-2.5	-2.	0	0.5	66.372	67.188
-2.5	-2.	0	0.5	67.188	68.02
-2.5	-2.	0	0.5	68.02	68.836
-2.5	-2.	0	0.5	68.836	69.696
-2.5	-2.	0	0.5	69.696	70.618
-2.5	-2.	0	0.5	70.618	71.515
-2.5	-2.	0	0.5	71.515	72.441
-2.5	-2.	0	0.5	72.441	73.358
-2.5	-2.	0	0.5	73.358	74.35
-2.5	-2.	0	0.5	74.35	75.381
-2.5	-2.	0	0.5	75.381	76.386
-2.5	-2.	0	0.5	76.386	77.431
-2.5	-2.	0	0.5	77.431	78.499
-2.5	-2.	0	0.5	78.499	79.686
-2.5	-2.	0	0.5	79.686	80.792
-2.5	-2.	0	0.5	80.792	81.986
-2.5	-2.	0	0.5	81.986	83.124
-2.5	-2.	0	0.5	83.124	84.311
-2.5	-2.	0	0.5	84.311	85.546
-2.5	-2.	0	0.5	85.546	86.782
-2.5	-2.	0	0.5	86.782	88.127
-2.5	-2.	0	0.5	88.127	89.431
-2.5	-2.	0	0.5	89.431	90.848
-2.5	-2.	0	0.5	90.848	92.279
-2.5	-2.	0	0.5	92.279	93.805
-2.5	-2.	0	0.5	93.805	95.298
-2.5	-2.	0	0.5	95.298	97.007
-2.5	-2.	0	0.5	97.007	98.624
-2.5	-2.	0	0.5	98.624	100.35
-2.5	-2.	0	0.5	100.35	102.2
-2.5	-2.	0	0.5	102.2	104.05
-2.5	-2.	0	0.5	104.05	106.15
-2.5	-2.	0	0.5	106.15	108.23
-2.5	-2.	0	0.5	108.23	110.48
-2.5	-2.	0	0.5	110.48	112.85
-2.5	-2.	0	0.5	112.85	115.49
-2.5	-2.	0	0.5	115.49	118.03
-2.5	-2.	0	0.5	118.03	120.98
-2.5	-2.	0	0.5	120.98	124.03
-2.5	-2.	0	0.5	124.03	127.26
-2.5	-2.	0	0.5	127.26	130.7
-2.5	-2.	0	0.5	130.7	134.54
-2.5	-2.	0	0.5	134.54	138.7
-2.5	-2.	0	0.5	138.7	143.31
-2.5	-2.	0	0.5	143.31	148.85
-2.5	-2.	0	0.5	148.85	154.72
-2.5	-2.	0	0.5	154.72	162.04
-2.5	-2.	0	0.5	162.04	170.8
-2.5	-2.	0	0.5	170.8	181.65
-2.5	-2.	0	0.5	181.65	196.6
-2.5	-2.	0	0.5	196.6	218.38
-2.5	-2.	0	0.5	218.38	265.39
-2.5	-2.	0	0.5	265.39	521.91
-2.5	-2.	0.5	1.	0	5.2502
-2.5	-2.	0.5	1.	5.2502	7.5415
-2.5	-2.	0.5	1.	7.5415	9.2781
-2.5	-2.	0.5	1.	9.2781	10.664
-2.5	-2.	0.5	1.	10.664	11.993
-2.5	-2.	0.5	1.	11.993	13.187
-2.5	-2.	0.5	1.	13.187	14.284
-2.5	-2.	0.5	1.	14.284	15.357
-2.5	-2.	0.5	1.	15.357	16.361
-2.5	-2.	0.5	1.	16.361	17.306
-2.5	-2.	0.5	1.	17.306	18.264
-2.5	-2.	0.5	1.	18.264	19.227
-2.5	-2.	0.5	1.	19.227	20.14
-2.5	-2.	0.5	1.	20.14	20.998
-2.5	-2.	0.5	1.	20.998	21.757
-2.5	-2.	0.5	1.	21.757	22.568
-2.5	-2.	0.5	1.	22.568	23.323
-2.5	-2.	0.5	1.	23.323	24.082
-2.5	-2.	0.5	1.	24.082	24.856
-2.5	-2.	0.5	1.	24.856	25.612
-2.5	-2.	0.5	1.	25.612	26.354
-2.5	-2.	0.5	1.	26.354	27.099
-2.5	-2.	0.5	1.	27.099	27.864
-2.5	-2.	0.5	1.	27.864	28.594
-2.5	-2.	0.5	1.	28.594	29.304
-2.5	-2.	0.5	1.	29.304	30.022
-2.5	-2.	0.5	1.	30.022	30.696
-2.5	-2.	0.5	1.	30.696	31.366
-2.5	-2.	0.5	1.	31.366	32.023
-2.5	-2.	0.5	1.	32.023	32.686
-2.5	-2.	0.5	1.	32.686	33.395
-2.5	-2.	0.5	1.	33.395	34.112
-2.5	-2.	0.5	1.	34.112	34.774
-2.5	-2.	0.5	1.	34.774	35.443
-2.5	-2.	0.5	1.	35.443	36.087
-2.5	-2.	0.5	1.	36.087	36.765
-2.5	-2.	0.5	1.	36.765	37.411
-2.5	-2.	0.5	1.	37.411	38.062
-2.5	-2.	0.5	1.	38.062	38.728
-2.5	-2.	0.5	1.	38.728	39.397
-2.5	-2.	0.5	1.	39.397	40.043
-2.5	-2.	0.5	1.	40.043	40.713
-2.5	-2.	0.5	1.	40.713	41.397
-2.5	-2.	0.5	1.	41.397	42.125
-2.5	-2.	0.5	1.	42.125	42.788
-2.5	-2.	0.5	1.	42.788	43.42
-2.5	-2.	0.5	1.	43.42	44.078
-2.5	-2.	0.5	1.	44.078	44.752
-2.5	-2.	0.5	1.	44.752	45.42
-2.5	-2.	0.5	1.	45.42	46.1
-2.5	-2.	0.5	1.	46.1	46.788
-2.5	-2.	0.5	1.	46.788	47.508
-2.5	-2.	0.5	1.	47.508	48.172
-2.5	-2.	0.5	1.	48.172	48.897
-2.5	-2.	0.5	1.	48.897	49.619
-2.5	-2.	0.5	1.	49.619	50.342
-2.5	-2.	0.5	1.	50.342	51.075
-2.5	-2.	0.5	1.	51.075	51.772
-2.5	-2.	0.5	1.	51.772	52.528
-2.5	-2.	0.5	1.	52.528	53.29
-2.5	-2.	0.5	1.	53.29	54.044
-2.5	-2.	0.5	1.	54.044	54.757
-2.5	-2.	0.5	1.	54.757	55.533
-2.5	-2.	0.5	1.	55.533	56.3
-2.5	-2.	0.5	1.	56.3	57.058
-2.5	-2.	0.5	1.	57.058	57.85
-2.5	-2.	0.5	1.	57.85	58.659
-2.5	-2.	0.5	1.	58.659	59.441
-2.5	-2.	0.5	1.	59.441	60.231
-2.5	-2.	0.5	1.	60.231	61.081
-2.5	-2.	0.5	1.	61.081	61.901
-2.5	-2.	0.5	1.	61.901	62.719
-2.5	-2.	0.5	1.	62.719	63.576
-2.5	-2.	0.5	1.	63.576	64.486
-2.5	-2.	0.5	1.	64.486	65.32
-2.5	-2.	0.5	1.	65.32	66.21
-2.5	-2.	0.5	1.	66.21	67.117
-2.5	-2.	0.5	1.	67.117	68.002
-2.5	-2.	0.5	1.	68.002	68.973
-2.5	-2.	0.5	1.	68.973	69.915
-2.5	-2.	0.5	1.	69.915	70.868
-2.5	-2.	0.5	1.	70.868	71.866
-2.5	-2.	0.5	1.	71.866	72.932
-2.5	-2.	0.5	1.	72.932	73.947
-2.5	-2.	0.5	1.	73.947	75.039
-2.5	-2.	0.5	1.	75.039	76.086
-2.5	-2.	0.5	1.	76.086	77.204
-2.5	-2.	0.5	1.	77.204	78.335
-2.5	-2.	0.5	1.	78.335	79.489
-2.5	-2.	0.5	1.	79.489	80.675
-2.5	-2.	0.5	1.	80.675	81.903
-2.5	-2.	0.5	1.	81.903	83.151
-2.5	-2.	0.5	1.	83.151	84.408
-2.5	-2.	0.5	1.	84.408	85.723
-2.5	-2.	0.5	1.	85.723	87.047
-2.5	-2.	0.5	1.	87.047	88.411
-2.5	-2.	0.5	1.	88.411	89.852
-2.5	-2.	0.5	1.	89.852	91.409
-2.5	-2.	0.5	1.	91.409	92.993
-2.5	-2.	0.5	1.	92.993	94.533
-2.5	-2.	0.5	1.	94.533	96.201
-2.5	-2.	0.5	1.	96.201	97.881
-2.5	-2.	0.5	1.	97.881	99.686
-2.5	-2.	0.5	1.	99.686	101.58
-2.5	-2.	0.5	1.	101.58	103.58
-2.5	-2.	0.5	1.	103.58	105.58
-2.5	-2.	0.5	1.	105.58	107.89
-2.5	-2.	0.5	1.	107.89	110.21
-2.5	-2.	0.5	1.	110.21	112.68
-2.5	-2.	0.5	1.	112.68	115.36
-2.5	-2.	0.5	1.	115.36	118.16
-2.5	-2.	0.5	1.	118.16	121.11
-2.5	-2.	0.5	1.	121.11	124.31
-2.5	-2.	0.5	1.	124.31	127.81
-2.5	-2.	0.5	1.	127.81	131.56
-2.5	-2.	0.5	1.	131.56	135.67
-2.5	-2.	0.5	1.	135.67	140.67
-2.5	-2.	0.5	1.	140.67	146.36
-2.5	-2.	0.5	1.	146.36	152.83
-2.5	-2.	0.5	1.	152.83	160.3
-2.5	-2.	0.5	1.	160.3	169.42
-2.5	-2.	0.5	1.	169.42	182.4
-2.5	-2.	0.5	1.	182.4	202.12
-2.5	-2.	0.5	1.	202.12	242.15
-2.5	-2.	0.5	1.	242.15	457.45
-2.5	-2.	1.	1.5	0	8.934
-2.5	-2.	1.	1.5	8.934	12.767
-2.5	-2.	1.	1.5	12.767	15.761
-2.5	-2.	1.	1.5	15.761	18.476
-2.5	-2.	1.	1.5	18.476	20.856
-2.5	-2.	1.	1.5	20.856	23.212
-2.5	-2.	1.	1.5	23.212	25.356
-2.5	-2.	1.	1.5	25.356	27.392
-2.5	-2.	1.	1.5	27.392	29.444
-2.5	-2.	1.	1.5	29.444	31.364
-2.5	-2.	1.	1.5	31.364	33.252
-2.5	-2.	1.	1.5	33.252	35.163
-2.5	-2.	1.	1.5	35.163	36.881
-2.5	-2.	1.	1.5	36.881	38.747
-2.5	-2.	1.	1.5	38.747	40.604
-2.5	-2.	1.	1.5	40.604	42.469
-2.5	-2.	1.	1.5	42.469	44.31
-2.5	-2.	1.	1.5	44.31	46.27
-2.5	-2.	1.	1.5	46.27	48.22
-2.5	-2.	1.	1.5	48.22	50.247
-2.5	-2.	1.	1.5	50.247	52.179
-2.5	-2.	1.	1.5	52.179	54.323
-2.5	-2.	1.	1.5	54.323	56.543
-2.5	-2.	1.	1.5	56.543	58.769
-2.5	-2.	1.	1.5	58.769	61.043
-2.5	-2.	1.	1.5	61.043	63.489
-2.5	-2.	1.	1.5	63.489	65.993
-2.5	-2.	1.	1.5	65.993	68.521
-2.5	-2.	1.	1.5	68.521	71.276
-2.5	-2.	1.	1.5	71.276	74.136
-2.5	-2.	1.	1.5	74.136	77.167
-2.5	-2.	1.	1.5	77.167	80.51
